customer_id,churn_label,churn_value,churn_score,cltv,churn_reason
0292-WEGCH,0,0,45,6275,
8910-ICHIU,0,0,54,4727,
4097-YODCF,0,0,78,5382,
9715-WZCLW,0,0,43,4603,
9786-YWNHU,0,0,48,5733,
6407-GSJNL,0,0,77,5458,
4049-ZPALD,0,0,68,5483,
3733-UOCWF,0,0,62,4845,
6833-JMZYP,0,0,77,4521,
1310-QRITU,0,0,65,5877,
8961-QDZZJ,0,0,70,6245,
9715-SBVSU,0,0,22,3186,
8490-BXHEO,0,0,27,5137,
7173-TETGO,0,0,69,6072,
7929-SKFGK,0,0,24,4280,
2300-RQGOI,0,0,62,2295,
3563-SVYLG,0,0,59,5215,
6435-VWCCY,0,0,64,5205,
4998-IKFSE,0,0,32,3936,
8630-QSGXK,0,0,59,4708,
2455-USLMV,0,0,35,3727,
9488-FVZCC,0,0,78,4390,
5995-WWKKG,0,0,31,5987,
7879-CGSFV,0,0,22,5101,
9921-EZKBY,0,0,38,3087,
7432-FFVAR,0,0,38,5187,
7246-ZGQDF,0,0,54,4359,
4456-RHSNB,0,0,27,5735,
2481-SBOYW,0,0,54,4673,
7109-MFBYV,0,0,68,5451,
1833-TCXKK,0,0,27,3301,
1832-PEUTS,0,0,68,5995,
8660-BUETV,0,0,20,3422,
0580-PIQHM,0,0,52,3275,
5696-CEIQJ,0,0,40,4376,
1696-HXOWK,0,0,65,5856,
3026-ATZYV,0,0,64,4131,
4012-YCFAI,0,0,79,6174,
9970-QBCDA,0,0,74,5387,
9496-IVVRP,0,0,49,5777,
2657-VPXTA,0,0,54,4531,
6551-VLJMV,0,0,29,2236,
1221-GHZEP,0,0,47,5172,
9289-LBQVU,0,0,49,5037,
3458-IDMFK,0,0,74,5161,
6933-FHBZC,0,0,46,3079,
0221-NAUXK,0,0,48,3044,
9770-KXGQU,0,0,20,4635,
6538-POCHL,0,0,21,4396,
6726-NNFWD,0,0,72,6004,
3002-WQZWT,0,0,55,3982,
4277-UDIEF,0,0,50,3019,
1208-NBVFH,0,0,68,3235,
4912-PIGUY,0,0,46,2196,
2725-TTRIQ,0,0,69,5598,
3374-TTZTK,0,0,36,4969,
8990-ZXLSU,0,0,50,5121,
2275-RBYQS,0,0,50,4916,
4419-UJMUS,0,0,73,4637,
7794-JASDG,0,0,80,2250,
7609-YBPXG,0,0,44,5418,
5519-TEEUH,0,0,57,5759,
7856-GANIL,0,0,66,2535,
0804-XBFBV,0,0,57,5916,
2676-OXPPQ,0,0,45,2482,
3703-TTEPD,0,0,45,2887,
2799-TSLAG,0,0,51,4533,
2208-NKVVH,0,0,51,4432,
7139-JZFVG,0,0,43,6026,
4987-GQWPO,0,0,33,4580,
1757-TCATG,0,0,49,3942,
4776-XSKYQ,0,0,64,5988,
8048-DSDFQ,0,0,42,4496,
5753-QQWPW,0,0,69,4131,
6010-DDPPW,0,0,30,4279,
6693-FRIRW,0,0,80,5948,
6586-MYGKD,0,0,47,6280,
3173-NVMPX,0,0,80,4291,
0248-PGHBZ,0,0,80,5857,
0623-GDISB,0,0,27,5838,
2892-GESUL,0,0,36,2269,
7472-EQOAV,0,0,44,4485,
2043-WVTQJ,0,0,36,5664,
8034-RYTVV,0,0,30,5735,
3863-QSTYI,0,0,38,5687,
5044-LRQAQ,0,0,73,2551,
1716-LSAMB,0,0,39,5083,
1333-PBMXB,0,0,70,6466,
6546-OPBBH,0,0,26,5895,
5985-BEHZK,0,0,56,6423,
9127-QRZMH,0,0,35,5981,
5919-VCZYM,0,0,58,4394,
9644-KVCNC,0,0,77,4928,
2137-DQMEV,0,0,68,4112,
8174-LNWMW,0,0,46,5581,
9279-CJEOJ,0,0,47,5691,
7964-VEXDG,0,0,62,4579,
2404-JIBFC,0,0,67,5661,
8029-XYPWT,0,0,53,4438,
4632-PAOYU,0,0,61,2233,
2990-OGYTD,0,0,31,5037,
6646-JPPHA,0,0,44,5327,
7658-UYUQS,0,0,67,5318,
7880-XSOJX,0,0,74,4282,
4589-IUAJB,0,0,75,4118,
8746-BFOAJ,0,0,62,5766,
8457-XIGKN,0,0,27,5909,
6072-NUQCB,0,0,51,3339,
8838-GPHZP,0,0,23,6469,
8750-QWZAJ,0,0,22,5169,
6918-UMQCG,0,0,46,3391,
0675-NCDYU,0,0,74,6491,
6339-DKLMK,0,0,49,4959,
1346-PJWTK,0,0,70,4806,
5088-QZLRL,0,0,56,2729,
8023-QHAIO,0,0,66,6035,
4397-FRLTA,0,0,75,5535,
3057-VJJQE,0,0,24,5498,
2302-OUZXB,0,0,70,4552,
8133-ANHHJ,0,0,75,5023,
2270-CHBFN,0,0,20,2221,
5982-FPVQN,0,0,22,3407,
9107-UKCKY,0,0,24,6432,
4654-ULTTN,0,0,60,6447,
5546-BYZSM,0,0,80,2839,
1492-KGETH,0,0,42,4422,
4163-HFTUK,0,0,78,4120,
8215-NGSPE,0,0,46,3413,
8859-YSTWS,0,0,44,4254,
7601-DHFWZ,0,0,66,3948,
1998-VHJHK,0,0,38,5606,
1707-HABPF,0,0,43,3191,
0487-VVUVK,0,0,57,3829,
5063-IUOKK,0,0,41,2016,
4508-OEBEY,0,0,61,5611,
0027-KWYKW,0,0,78,3585,
2308-STERM,0,0,63,5816,
5982-XMDEX,0,0,46,4404,
6051-PTVNS,0,0,29,5390,
2877-VDUER,0,0,78,5691,
9152-AMKAK,0,0,26,2706,
9432-VOFYX,0,0,56,5420,
8049-WJCLQ,0,0,52,5318,
6586-PSJOX,0,0,73,3608,
9705-ZJBCG,0,0,43,4977,
6847-KJLTS,0,0,64,4005,
9670-BPNXF,0,0,80,2935,
3913-FCUUW,0,0,48,4463,
3301-VKTGC,0,0,48,4380,
9555-SAHUZ,0,0,23,5499,
0816-TSPHQ,0,0,79,3976,
9932-WBWIK,0,0,46,5597,
4619-EVPHY,0,0,57,3748,
5286-YHCVC,0,0,21,4165,
9115-YQHGA,0,0,67,3355,
4462-CYWMH,0,0,67,4981,
8963-MQVYN,0,0,44,3169,
2458-EOMRE,0,0,24,4171,
9334-GWGOW,0,0,44,2259,
6542-LWGXJ,0,0,70,2730,
5567-GZKQY,0,0,20,4335,
1222-LRYKO,0,0,22,2189,
2087-QAREY,0,0,53,5722,
4423-JWZJN,0,0,53,4799,
6490-FGZAT,0,0,79,3266,
7452-FOLON,0,0,53,5986,
2320-TZRRH,0,0,59,4700,
4942-VZZOM,0,0,25,4703,
7502-BNYGS,0,0,53,2333,
4291-HYEBC,0,0,59,2305,
6147-CBCRA,0,0,22,5759,
6047-SUHPR,0,0,58,3093,
9752-ZNQUT,0,0,24,3704,
1576-PFZIW,0,0,34,5866,
5666-MBJPT,0,0,46,5449,
7312-XSBAT,0,0,79,2908,
3096-GKWEB,0,0,40,4477,
2371-JQHZZ,0,0,29,5886,
0674-GCDXG,0,0,38,5816,
1121-QSIVB,0,0,43,5044,
4396-KLSEH,0,0,71,5918,
2824-MYYBN,0,0,29,2969,
6345-HOVES,0,0,29,3800,
8318-LCNBW,0,0,43,5638,
6469-QJKZW,0,0,26,2198,
0147-ESWWR,0,0,77,3172,
1217-VASWC,0,0,65,4499,
6370-ZVHDV,0,0,71,4501,
5915-DGNVC,0,0,79,6193,
6260-XLACS,0,0,43,5018,
3566-CAAYU,0,0,56,5644,
4983-CCWMC,0,0,39,5487,
9103-CXVOK,0,0,27,3068,
2896-TBNBE,0,0,26,3387,
2522-WLNSF,0,0,34,2225,
3841-CONLJ,0,0,54,4099,
4475-NVTLU,0,0,24,3451,
9386-LDCZR,0,0,27,2496,
9585-KKMFD,0,0,60,5743,
5399-ZIMKF,0,0,34,3319,
0336-KXKFK,0,0,38,4085,
5619-XZZKR,0,0,35,2195,
3948-FVVRP,0,0,73,2848,
5327-XOKKY,0,0,29,5540,
0983-TATYJ,0,0,59,4935,
1813-JYWTO,0,0,62,4202,
6719-OXYBR,0,0,51,5559,
3312-ZWLGF,0,0,21,3172,
6476-YHMGA,0,0,76,3851,
0795-XCCTE,0,0,51,6141,
0168-XZKBB,0,0,64,5072,
3785-NRHYR,0,0,31,3192,
4537-DKTAL,0,0,70,4372,
7072-MBHEV,0,0,50,2333,
5602-BVFMK,0,0,77,2868,
6297-NOOPG,0,0,64,5979,
8204-TIFGJ,0,0,43,3630,
8050-DVOJX,0,0,69,4537,
8903-XEBGX,0,0,67,4594,
8169-SAEJD,0,0,28,4162,
1089-XZWHH,0,0,31,3594,
2325-WINES,0,0,60,2335,
6064-ZATLR,0,0,23,2842,
7824-PANSQ,0,0,33,6043,
9648-BCHKM,0,0,78,5231,
2888-ADFAO,0,0,30,2861,
8707-HOEDG,0,0,53,4098,
4072-IPYLT,0,0,56,2161,
7167-PCEYD,0,0,75,4260,
4936-YPJNK,0,0,65,5811,
1580-BMCMR,0,0,70,4447,
4817-KEQSP,0,0,54,6342,
6408-WHTEF,0,0,52,6044,
9251-AWQGT,0,0,50,2608,
8749-CLJXC,0,0,79,2067,
7989-VCQOH,0,0,43,2065,
4199-QHJNM,0,0,52,5869,
8882-TLVRW,0,0,53,5987,
5135-GRQJV,0,0,47,6051,
2384-OVPSA,0,0,71,4947,
1371-WEPDS,0,0,78,3587,
3580-GICBM,0,0,51,6201,
9730-DRTMJ,0,0,78,3278,
4686-UXDML,0,0,74,2113,
3349-ANQNH,0,0,50,5513,
0932-YIXYU,0,0,64,5134,
7480-SPLEF,0,0,22,4933,
7636-XUHWW,0,0,58,5824,
1431-CYWMH,0,0,30,4312,
5937-EORGB,0,0,61,2394,
6349-JDHQP,0,0,36,6338,
5539-HIVAK,0,0,80,3136,
5847-MXBEO,0,0,50,4510,
4583-PARNH,0,0,46,4045,
1116-FRYVH,0,0,26,5701,
1421-HCERK,0,0,54,2455,
9633-XQABV,0,0,46,2156,
0716-BQNDX,0,0,75,4276,
1183-CANVH,0,0,54,3835,
1972-XMUWV,0,0,37,6034,
8679-LZBMD,0,0,26,3786,
3407-JMJQQ,0,0,35,4204,
6252-DFGTK,0,0,60,2873,
1539-LNKHM,0,0,60,4497,
8645-KOMJQ,0,0,59,6182,
0289-IVARM,0,0,34,3463,
9761-XUJWD,0,0,65,5636,
4057-FKCZK,0,0,25,4348,
4291-TPNFG,0,0,76,5219,
6087-YPWHO,0,0,34,4613,
3090-QFUVD,0,0,31,2507,
1722-LDZJS,0,0,22,6050,
1818-ESQMW,0,0,54,4384,
7401-RUBNK,0,0,39,4809,
0506-YLVKJ,0,0,35,3136,
8661-BOYNW,0,0,44,5046,
4815-GBTCD,0,0,31,3891,
2805-AUFQN,0,0,20,3875,
0980-PVMRC,0,0,35,2819,
7233-DRTRF,0,0,43,5096,
3873-NFTGI,0,0,68,3520,
1162-ECVII,0,0,53,4265,
7048-GXDAY,0,0,66,4111,
8571-ZCMCX,0,0,48,3248,
1169-WCVAK,0,0,63,4600,
7129-CAKJW,0,0,27,3443,
8695-ARGXZ,0,0,22,5381,
3570-YUEKJ,0,0,43,3637,
1555-HAPSU,0,0,59,5471,
1697-NVVGY,0,0,22,4533,
8464-EETCQ,0,0,58,6466,
2419-FSORS,0,0,33,4394,
8132-YPVBX,0,0,80,3291,
6754-LZUKA,0,0,64,4161,
8099-MZPUJ,0,0,57,3922,
0787-LHDYT,0,0,64,5667,
0374-IOEGQ,0,0,74,3122,
3197-NNYNB,0,0,28,5649,
3396-DKDEL,0,0,80,4388,
1752-OZXFY,0,0,63,5488,
9066-QRSDU,0,0,25,5418,
9112-WSNPU,0,0,45,5873,
9867-NNXLC,0,0,44,5555,
5321-NTRKC,0,0,56,6236,
3161-GETRM,0,0,59,4648,
0402-OAMEN,0,0,64,5335,
6933-VLYFX,0,0,37,4337,
6754-WKSHP,0,0,47,5915,
4976-LNFVV,0,0,20,4615,
5055-MGMGF,0,0,53,5313,
4641-FROLU,0,0,30,4453,
2862-JVEOY,0,0,41,5322,
2969-QWUBZ,0,0,58,2580,
9822-BIIGN,0,0,52,4903,
2077-MPJQO,0,0,41,3533,
1534-OULXE,0,0,46,4577,
2971-SGAFL,0,0,79,5631,
1480-IVEVR,0,0,60,2300,
2905-KFQUV,0,0,39,5748,
3370-HXOPH,0,0,25,2650,
9391-YZEJW,0,0,25,4778,
9958-MEKUC,0,0,26,4495,
0281-CNTZX,0,0,74,5151,
4118-CEVPF,0,0,35,2125,
9114-VEPUF,0,0,61,6139,
7876-BEUTG,0,0,57,2577,
2338-BQEZT,0,0,44,6250,
9873-MNDKV,0,0,64,4492,
8241-JUIQO,0,0,26,4559,
2194-IIQOF,0,0,30,4658,
9631-RXVJM,0,0,77,2682,
9584-EXCDZ,0,0,53,3650,
5093-FEGLU,0,0,28,4159,
2621-UDNLU,0,0,56,5867,
7526-IVLYU,0,0,55,4852,
2428-HYUNX,0,0,42,4975,
9214-EKVXR,0,0,75,4138,
3410-MHHUM,0,0,73,5019,
2122-YWVYA,0,0,53,4792,
2296-DKZFP,0,0,32,6308,
8909-BOLNL,0,0,29,2088,
6603-YRDCJ,0,0,21,3215,
3229-USWAR,0,0,26,3570,
2138-VFAPZ,0,0,68,2966,
6131-JLWZM,0,0,45,5332,
0269-XFESX,0,0,30,4031,
1709-EJDOX,0,0,34,3843,
4316-XCSLJ,0,0,33,3202,
9693-XMUOB,0,0,27,5546,
0383-CLDDA,0,0,37,6499,
2709-UQGNP,0,0,45,4292,
3549-ZTMNH,0,0,69,3705,
8033-ATFAS,0,0,47,3900,
1635-NZATJ,0,0,26,5341,
0562-HKHML,0,0,71,5574,
8277-RVRSV,0,0,73,4501,
9943-VSZUV,0,0,30,5823,
7054-ENNGU,0,0,26,4623,
1455-HFBXA,0,0,62,6069,
9402-CXWPL,0,0,20,5980,
1628-BIZYP,0,0,46,5754,
0082-LDZUE,0,0,57,4427,
5343-SGUBI,0,0,51,5597,
0856-NAOES,0,0,80,2191,
1976-AZZPJ,0,0,32,5100,
6156-UZDLF,0,0,77,5689,
3099-OONVS,0,0,63,3971,
9500-WBGRP,0,0,31,4535,
5183-KLYEM,0,0,60,4927,
5144-PQCDZ,0,0,64,3172,
8514-VZHEB,0,0,50,5293,
6625-IUTTT,0,0,54,6035,
9355-NPPFS,0,0,37,4509,
0068-FIGTF,0,0,54,2297,
5965-GGPRW,0,0,78,4427,
8035-PWSEV,0,0,76,4430,
2236-HILPA,0,0,40,6403,
1840-BIUOG,0,0,73,2989,
1356-MKYSK,0,0,68,2724,
6080-LNESI,0,0,46,5080,
1830-IPXVJ,0,0,22,6108,
5828-DWPIL,0,0,25,4415,
8398-TBIYD,0,0,78,4520,
2931-FSOHN,0,0,58,5254,
9418-RUKPH,0,0,75,3614,
9971-ZWPBF,0,0,24,5151,
4712-AUQZO,0,0,21,5388,
9711-FJTBX,0,0,28,5058,
2908-ZTPNF,0,0,50,4452,
8421-WZOOW,0,0,23,4912,
1414-YADCW,0,0,39,5679,
8756-RDDLT,0,0,63,5750,
2862-PFNIK,0,0,29,3518,
5816-QVHRX,0,0,44,4040,
4430-YHXGG,0,0,77,2616,
6888-SBYAI,0,0,30,3007,
7395-XWZOY,0,0,68,4481,
7169-YWAMK,0,0,79,5504,
6859-RKMZJ,0,0,21,2762,
2729-VNVAP,0,0,42,2635,
2957-JIRMN,0,0,60,4166,
2049-BAFNW,0,0,55,3929,
3842-QTGDL,0,0,55,2942,
7163-OCEQI,0,0,67,3571,
9782-LGXMC,0,0,39,5511,
5975-BAICR,0,0,31,2504,
4673-KKSLS,0,0,48,5094,
4853-OITSN,0,0,27,2576,
9800-OUIGR,0,0,74,5011,
2324-EFHVG,0,0,38,5617,
7094-MSZAO,0,0,23,2049,
6907-CQGPN,0,0,65,2555,
0780-XNZFN,0,0,49,4193,
0239-OXEXL,0,0,49,3509,
2675-IJRGJ,0,0,68,5878,
7049-GKVZY,0,0,42,5574,
8577-QSOCG,0,0,63,2631,
3721-CNZHX,0,0,28,5753,
0212-ISBBF,0,0,73,2875,
3585-YNADK,0,0,76,4546,
5271-DBYSJ,0,0,20,3355,
1099-GODLO,0,0,38,4836,
6828-HMKWP,0,0,25,4843,
1472-TNCWL,0,0,76,4671,
2080-GKCWQ,0,0,76,3969,
2193-SFWQW,0,0,25,4004,
5656-JAMLX,0,0,45,4278,
3462-BJQQA,0,0,63,2370,
0442-TDYUO,0,0,28,2964,
6733-LRIZX,0,0,32,5903,
9503-XJUME,0,0,34,4279,
4367-NHWMM,0,0,61,5318,
3779-OSWCF,0,0,69,4493,
6736-DHUQI,0,0,66,6072,
3915-ODIYG,0,0,71,4964,
1360-RCYRT,0,0,62,4960,
2724-FJDYW,0,0,72,3884,
4451-RWASJ,0,0,59,5471,
3460-TJBWI,0,0,46,5865,
5917-HBSDW,0,0,31,2360,
5671-UUNXD,0,0,40,5791,
0956-ACVZC,0,0,70,4084,
2325-NBPZG,0,0,58,5125,
4482-FTFFX,0,0,78,5232,
8859-DZTGQ,0,0,71,2507,
0440-MOGPM,0,0,29,4176,
0020-JDNXP,0,0,37,3607,
3752-CQSJI,0,0,25,5417,
5025-GOOKI,0,0,51,4277,
4698-KVLLG,0,0,68,4224,
2887-JPYLU,0,0,42,4418,
4770-QAZXN,0,0,54,2783,
4896-CPRPF,0,0,36,4873,
9714-EDSUC,0,0,22,3094,
0282-NVSJS,0,0,75,3353,
7353-YOWFP,0,0,54,4208,
8008-ESFLK,0,0,59,4135,
7537-CBQUZ,0,0,24,5961,
3363-EWLGO,0,0,67,5252,
4750-UKWJK,0,0,77,5730,
1689-YQBYY,0,0,61,3280,
4487-ZYJZK,0,0,53,4623,
2959-FENLU,0,0,28,5850,
0708-LGSMF,0,0,44,2731,
7634-HLQJR,0,0,35,3260,
0487-RPVUM,0,0,44,5404,
4079-ULGFR,0,0,75,3705,
2516-XSJKX,0,0,27,5468,
0057-QBUQH,0,0,59,4797,
6599-SFQVE,0,0,21,2629,
8331-ZXFOE,0,0,42,5395,
4003-FUSHP,0,0,60,5831,
0356-ERHVT,0,0,41,3880,
7325-ENZFI,0,0,77,3424,
4884-ZTHVF,0,0,65,3950,
3920-HIHMQ,0,0,38,4196,
3055-OYMSE,0,0,45,6469,
0613-WUXUM,0,0,53,5261,
4458-KVRBJ,0,0,69,5537,
1397-XKKWR,0,0,39,3463,
8097-OMULG,0,0,24,5918,
6013-BHCAW,0,0,40,4151,
0401-WDBXM,0,0,62,4331,
3387-PLKUI,0,0,71,2333,
6096-EGVTU,0,0,62,5038,
5081-NWSUP,0,0,62,4883,
2580-ATZSQ,0,0,36,6354,
8085-MSNLK,0,0,71,6193,
9691-HKOVS,0,0,77,4712,
9881-VCZEP,0,0,64,5701,
8757-TFHHJ,0,0,24,2978,
1468-DEFNC,0,0,68,4772,
5119-KEPFY,0,0,64,3057,
0916-KNFAJ,0,0,76,5117,
8319-QBEHW,0,0,74,2715,
9625-QNLUX,0,0,22,4751,
4024-CSNBY,0,0,51,6295,
7110-BDTWG,0,0,76,6302,
7493-GVFIO,0,0,48,4565,
0690-SRQID,0,0,72,4925,
9605-WGJVW,0,0,47,2422,
9114-DPSIA,0,0,77,4237,
4700-UBQMV,0,0,47,3503,
7711-GQBZC,0,0,45,5187,
4627-MIHJH,0,0,69,4948,
9795-NREXC,0,0,56,5472,
8573-CGOCC,0,0,55,5433,
7356-AYNJP,0,0,57,5685,
6286-SUUWT,0,0,21,5916,
4819-HJPIW,0,0,31,2675,
8654-DHAOW,0,0,27,3527,
5438-QMDDL,0,0,32,3652,
9812-GHVRI,0,0,31,4294,
5553-AOINX,0,0,48,4892,
1228-ZLNBX,0,0,50,2847,
4226-KKDON,0,0,60,3804,
3831-YCPUO,0,0,55,6419,
7445-WMRBW,0,0,29,4740,
3308-DGHKL,0,0,63,5028,
9924-JPRMC,0,0,55,4886,
0080-EMYVY,0,0,57,4298,
6218-KNUBD,0,0,54,2393,
7337-CINUD,0,0,35,5206,
7609-NRNCA,0,0,42,4947,
0623-EJQEG,0,0,76,5774,
7153-CHRBV,0,0,38,6287,
6198-PNNSZ,0,0,77,5648,
3317-VLGQT,0,0,68,3157,
4132-POCZS,0,0,54,6371,
5614-DNZCE,0,0,57,5040,
3896-RCYYE,0,0,37,5990,
9638-JIQYA,0,0,41,4033,
3258-SANFR,0,0,30,4270,
3726-TBHQT,0,0,23,5600,
3190-ITQXP,0,0,58,3879,
4833-QTJNO,0,0,49,5261,
3039-MJSLN,0,0,46,3594,
0178-CIIKR,0,0,74,5949,
5774-QPLTF,0,0,71,6391,
2322-VCZHZ,0,0,50,4999,
5010-IPEAQ,0,0,58,5261,
6383-ZTSIW,0,0,22,4599,
8990-YOZLV,0,0,68,5059,
3069-SSVSN,0,0,55,4467,
5222-IMUKT,0,0,80,2716,
6685-XSHHU,0,0,51,4425,
8901-UPRHR,0,0,68,6130,
0118-JPNOY,0,0,46,5700,
3845-FXCYS,0,0,26,4841,
5857-XRECV,0,0,47,4486,
0725-CXOTM,0,0,68,4844,
4343-EJVQB,0,0,51,2463,
9000-PLFUZ,0,0,61,4277,
3427-GGZZI,0,0,66,3624,
7779-ORAEL,0,0,52,5837,
0644-OQMDK,0,0,34,4510,
3154-CFSZG,0,0,78,3291,
2220-IAHLS,0,0,21,5566,
1658-XUHBX,0,0,21,6492,
2378-HTWFW,0,0,35,5527,
4377-VDHYI,0,0,80,2722,
3719-TDVQB,0,0,28,5548,
0201-MIBOL,0,0,69,4861,
4937-QPZPO,0,0,31,5641,
2925-VDZHY,0,0,46,4641,
6981-TDRFT,0,0,39,3423,
3413-CSSTH,0,0,26,5590,
8033-VCZGH,0,0,42,4363,
0224-NIJLP,0,0,32,3899,
7542-CYDDM,0,0,22,4204,
4718-WXBGI,0,0,30,4403,
8495-PRWFH,0,0,80,5831,
0439-IFYUN,0,0,62,3896,
5716-LIBJC,0,0,33,2810,
2868-LLSKM,0,0,43,5958,
2988-QRAJY,0,0,30,5798,
0071-NDAFP,0,0,65,5230,
7328-ZJAJO,0,0,64,4579,
6458-CYIDZ,0,0,51,3468,
1090-PYKCI,0,0,27,4686,
3058-WQDRE,0,0,53,4943,
2279-AXJJK,0,0,45,4465,
0909-SELIE,0,0,72,4302,
3417-TSCIC,0,0,49,4161,
1042-HFUCW,0,0,50,5136,
6537-OTKMY,0,0,63,5091,
8999-EXMNO,0,0,26,4246,
6725-TPKJO,0,0,41,2798,
7162-WPHPM,0,0,49,4747,
1599-MMYRQ,0,0,66,5179,
8821-KVZKQ,0,0,43,4117,
6434-TTGJP,0,0,48,5671,
0042-JVWOJ,0,0,26,3722,
0130-SXOUN,0,0,49,4889,
2330-PQGDQ,0,0,33,4952,
1452-UZOSF,0,0,21,4890,
2097-YVPKN,0,0,73,5707,
8597-CTXVJ,0,0,65,5392,
6631-HMANX,0,0,53,5641,
9962-BFPDU,0,0,52,5811,
6394-HHHZM,0,0,23,2011,
5995-LFTLE,0,0,30,4477,
1932-UEDCX,0,0,55,3669,
5188-HGMLP,0,0,30,4991,
0665-XHDJU,0,0,51,6022,
8265-HKSOW,0,0,57,4505,
3544-FBCAS,0,0,67,4116,
5331-RGMTT,0,0,34,4011,
4759-PXTAN,0,0,26,4093,
7054-DMVAS,0,0,61,4556,
3428-MMGUB,0,0,74,5874,
6549-BTYPG,0,0,80,5784,
7823-JSOAG,0,0,36,5203,
3705-RHRFR,0,0,45,5031,
9374-YOLBJ,0,0,27,2053,
9074-KGVOX,0,0,27,6018,
6128-DAFVY,0,0,27,4021,
9933-QRGTX,0,0,48,4905,
4476-OSWTN,0,0,25,4887,
5066-GFJMM,0,0,48,3716,
2661-GKBTK,0,0,52,5053,
0458-HEUZG,0,0,69,3239,
7268-WNTCP,0,0,21,5746,
0824-VWDPO,0,0,73,3682,
8409-WQJUX,0,0,24,4458,
2578-JQPHZ,0,0,68,4025,
3278-FSIXX,0,0,27,5441,
9746-UGFAC,0,0,67,3171,
2946-KIQSP,0,0,66,2553,
0625-AFOHS,0,0,69,2784,
6726-WEXXK,0,0,63,5755,
4636-OLWOE,0,0,56,5594,
4685-ERGHK,0,0,71,6109,
0885-HMGPY,0,0,67,6469,
5003-OKNNK,0,0,68,3205,
7208-PSIHR,0,0,70,5583,
4012-ZTHBR,0,0,54,3752,
0489-WMEMG,0,0,70,5237,
7435-ZNUYY,0,0,20,4439,
1354-YZFNB,0,0,57,5573,
2985-FMWYF,0,0,73,4861,
2812-ENYMO,0,0,54,4296,
2717-HVIZY,0,0,32,2675,
3422-GALYP,0,0,65,2657,
2890-WFBHU,0,0,64,6041,
0327-WFZSY,0,0,64,5434,
7977-HXJKU,0,0,46,2447,
7033-CLAMM,0,0,33,3828,
4023-RTIQM,0,0,39,2166,
0864-FVJNJ,0,0,20,4952,
7356-IWLFW,0,0,51,3315,
9541-PWTWO,0,0,28,4924,
3967-VQOGC,0,0,59,5847,
7872-RDDLZ,0,0,33,4826,
6308-CQRBU,0,0,42,5044,
0186-CAERR,0,0,59,4644,
3043-SUDUA,0,0,29,4374,
5442-BHQNG,0,0,73,3430,
2169-RRLFW,0,0,68,5063,
5872-OEQNH,0,0,48,4928,
3162-KKZXO,0,0,64,5182,
8873-GLDMH,0,0,76,4220,
5696-JVVQY,0,0,27,5476,
8946-BFWSG,0,0,39,6245,
0547-HURJB,0,0,70,4001,
8904-OPDCK,0,0,56,4691,
8845-LWKGE,0,0,60,2215,
0691-NIKRI,0,0,31,3784,
5022-JNQEQ,0,0,51,4843,
3249-VHRIP,0,0,53,4507,
3736-BLEPA,0,0,41,2886,
4701-LKOZD,0,0,78,5150,
6603-QWSPR,0,0,24,4190,
9921-QFQUL,0,0,50,5110,
1929-ZCBHE,0,0,29,5040,
4378-MYPGO,0,0,36,5795,
4129-LYCOI,0,0,39,4741,
7798-JVXYM,0,0,69,5351,
8647-SDTWQ,0,0,65,4133,
2696-ECXKC,0,0,55,6153,
2081-KJSQF,0,0,21,4769,
3323-CPBWR,0,0,22,3875,
3384-CTMSF,0,0,71,3142,
0902-RFHOF,0,0,26,2907,
6048-QBXKL,0,0,33,2069,
7718-RXDGG,0,0,47,3351,
1025-FALIX,0,0,23,5379,
3451-VAWLI,0,0,43,5636,
3407-QGWLG,0,0,70,2948,
2347-WKKAE,0,0,47,2662,
8735-DCXNF,0,0,26,3519,
3214-IYUUQ,0,0,48,4300,
1936-UAFEH,0,0,36,5502,
3587-PMCOY,0,0,50,4614,
1027-LKKQQ,0,0,54,4480,
7148-XZPHA,0,0,32,4162,
5309-TAIKL,0,0,46,4080,
6856-RAURS,0,0,62,2044,
8778-LMWTJ,0,0,66,5770,
9717-IOAAF,0,0,21,2682,
2845-KDHVX,0,0,31,5425,
0848-SOMKO,0,0,66,4483,
6734-FQAJX,0,0,49,4143,
1535-VTJOQ,0,0,56,3904,
6368-TZZDT,0,0,31,5390,
0943-ZQPXH,0,0,78,5635,
1293-BSEUN,0,0,40,4528,
1302-TPUBN,0,0,23,5637,
2378-VTKDH,0,0,69,4073,
0927-CNGRH,0,0,21,5272,
8608-OZTLB,0,0,59,5975,
2335-GSODA,0,0,24,2327,
1952-DVVSW,0,0,77,3509,
6656-GULJQ,0,0,28,5940,
9853-JFZDU,0,0,46,3102,
3777-XROBG,0,0,78,4125,
6994-FGRHH,0,0,50,4649,
4000-VGMQP,0,0,60,2125,
3999-WRNGR,0,0,77,6307,
3466-RITXD,0,0,75,5461,
2680-XKKNJ,0,0,52,3325,
2974-GGUXS,0,0,48,3273,
7994-XIRTR,0,0,66,6161,
2101-RANCD,0,0,46,5832,
7921-BEPCI,0,0,59,4515,
8510-TMWYB,0,0,24,5898,
3258-ZKPAI,0,0,59,5227,
1428-IEDPR,0,0,33,5624,
5298-GSTLM,0,0,66,4483,
4450-YOOHP,0,0,31,5433,
6728-CZFEI,0,0,25,5473,
3653-NCRDJ,0,0,74,5594,
6121-TNHBO,0,0,29,5428,
5119-NZPTV,0,0,74,5592,
